 2.10  99
 10.40   1.89741E-08   9.99992E-01   -0.7128    8.3904   10.6583
 10.60   3.63421E-08   9.99984E-01   -0.6556    8.3620   10.7913
 10.80   0.00000E+00   1.00000E+00   -0.5978    8.3331   10.9387
 11.00   0.00000E+00   1.00000E+00   -0.5387    8.3039   11.0947
 11.20   1.10022E-07   9.99952E-01   -0.4771    8.2743   11.2548
 11.40   1.28998E-07   9.99944E-01   -0.4123    8.2442   11.4151
 11.60   0.00000E+00   1.00000E+00   -0.3436    8.2132   11.5772
 11.80   1.04876E-06   9.99546E-01   -0.2708    8.1807   11.7468
 12.00   0.00000E+00   1.00000E+00   -0.1937    8.1460   11.9251
 12.20   2.91317E-05   9.87389E-01   -0.1118    8.1088   12.1063
 12.40   4.16700E-05   9.81961E-01   -0.0253    8.0693   12.2757
 12.60   0.00000E+00   1.00000E+00    0.0658    8.0277   12.4123
 12.80   6.57605E-04   7.01445E-01    0.1610    7.9844   12.5224
 13.00   1.35807E-03   1.76528E-01    0.2595    7.9397   12.6267
 13.20   4.66835E-04   7.84657E-02    0.3600    7.8940   12.7420
 13.40   3.64503E-05   2.10186E-02    0.4608    7.8482   12.8651
 13.60   0.00000E+00   0.00000E+00    0.5606    7.8028   12.9822
 13.80   0.00000E+00   0.00000E+00    0.6599    7.7577   13.0926
 14.00   1.48668E-06   1.09829E-03    0.7604    7.7119   13.2004
 14.20   6.11876E-06   4.52028E-03    0.8639    7.6649   13.3101
 14.40   1.36795E-06   1.01059E-03    0.9697    7.6168   13.4201
 14.60   0.00000E+00   0.00000E+00    1.0771    7.5680   13.5281
 14.80   0.00000E+00   0.00000E+00    1.1855    7.5187   13.6333
 15.00   3.17208E-07   2.34340E-04    1.2951    7.4688   13.7365
 15.20   3.10698E-07   2.29530E-04    1.4060    7.4184   13.8378
 15.40   0.00000E+00   0.00000E+00    1.5178    7.3676   13.9375
 15.60   0.00000E+00   0.00000E+00    1.6304    7.3164   14.0355
